y,x
-1.1712223889867555,0.06887006628656234
-1.2232817314767552,0.061871585016422426
1.5130446762662715,0.9871411648102877
0.7294609313453816,0.9418945852908424
-1.177050375242258,0.3306208692037955
-0.9806937786446336,0.38371347943185796
0.808814106829202,0.9236383668436481
-1.393302208706666,0.33220773991834807
0.6512142066422276,0.5309319414846777
-1.0022582246548837,0.2845381513543437
-0.874168408023743,0.3806852321311901
1.1486945734578906,0.5666221544328275
-1.0912260010959276,0.03604235843440373
-0.6328509595200293,0.16731991317483752
1.2076812081709714,0.9118308766848017
-1.0504792635992575,0.07971902726782887
1.0669461426840352,0.6541589536874706
-1.0648079036775482,0.2886185099565215
-0.7185211504137415,0.10702400966231063
-1.0195307751402447,0.19678875071721136
-1.0195129491568224,0.34487183699364177
0.8555111021607219,0.8884839662465809
-0.8066604453741477,0.4725265158596156
-0.9707341257708458,0.26362825386405875
0.8273263194035064,0.7661088865374005
-1.210061133079494,0.45306257299241637
0.8427894306063642,0.7545210458764388
-0.8087865741771161,0.06820160164367728
1.1398888261302778,0.6309375993749833
-0.8856795843117594,0.4019245160361212
1.4830489142959116,0.6462230635155304
0.6347478239025667,0.5144161933936037
0.94452815343876,0.5911712393862666
1.363894219758656,0.7482169252161004
1.1320308504439078,0.6382978796651161
1.0244231967624853,0.6274342754176666
-0.6006222911898966,0.14220166961448466
1.1978526997418208,0.9603134956306812
0.7878642255356294,0.5121338582449592
-0.4639183835394922,0.3046174000462887
-1.5925222062845918,0.3500926102200067
-1.039885872631979,0.14596778994978898
-0.4982194302368722,0.48343037660406973
0.5019767833552314,0.9328068281856434
0.7660125844226878,0.8123525080159864
1.127264231133121,0.8122560842626468
1.1138206081497932,0.6539364623424536
1.1890151676081206,0.9230412169734256
-0.999842521717513,0.0782650038758077
0.9704328022962013,0.8810771159071429
-0.8361313922588045,0.05589221431606184
0.980192987451224,0.8624784261026197
-0.18988619354786865,0.49219617177663033
0.8977128230081518,0.5635389171703802
1.1424253779759104,0.9975436716013862
1.2702052469273735,0.9115557820233094
-0.5440723243316101,0.19978338975109455
0.8063241294810831,0.5892615824185586
1.2504062722623697,0.6132881849602368
-1.1534160397658693,0.3901940079556989
-0.4857729720287771,0.2553556407119729
1.0099381686044806,0.8994767041606844
-0.8974874814732091,0.4799707862705346
-0.9068254335870068,0.057660673082162495
1.170034986611064,0.830997623155107
-1.0144945343917882,0.48230704588762263
1.2167849706538254,0.8408901196026896
-0.8030495968076923,0.17793066972431626
-0.9895881581730156,0.43478831343292856
-1.1184085873192644,0.4178255585720426
-0.9429850174808192,0.135917647397664
1.138011057491412,0.6088282941150226
0.7853844084864426,0.6503401590501079
0.8605321921654258,0.9760496110138323
1.2370132364402417,0.7528694334874784
1.2117991820386151,0.9818243650167426
-1.2267780464040332,0.4177908832499281
1.1290564552442297,0.6569258497060346
1.2198734895974541,0.7757189832007133
-1.5363345460241813,0.025962889727893512
1.2232907430676128,0.6532957921285403
-0.6919311972977575,0.48580380216320784
-0.8874797287769187,0.2810095957904032
-0.9241900800824465,0.29118714577114624
-1.2908189959784537,0.40305259185232967
1.0581892722257182,0.9768562244930638
-0.9131078300207683,0.20035868011782199
-1.0507686168707375,0.1832614201922791
-1.079475401927245,0.4662157196471576
1.088812548319208,0.6507035969107613
-1.0120392000354188,0.27158521061766905
0.8243319939327717,0.7317441039560397
-0.6488642623224016,0.005063784678971617
0.7908042500322233,0.8770296968095789
-0.7384838544136776,0.07821069676166126
0.8205518287933548,0.7987159890120376
-1.1087703589038456,0.3916699163189997
-0.6942956175310889,0.2961253334056909
-1.1373937549411248,0.021315491508496653
1.3096878811583907,0.7385767266346296
1.2075713205054035,0.8864591017731065
-1.094401385628127,0.22952671150356263
0.4698186752099303,0.7775957193485659
-1.092561113874221,0.02284257831307257
-0.6699752744268388,0.48050431684595196
-0.966906303540419,0.40556392194639623
-0.7485876893626634,0.4142536168278812
1.0446183468486123,0.5986223293632381
1.1542089044622947,0.7209103571246438
-0.7409721694958971,0.0313485643462873
-0.4668237462123823,0.4890158107427677
1.045369129331531,0.5751580958328882
0.9233975791272616,0.9381825441136156
0.889085909034133,0.8600920374682948
0.34238716921257367,0.8578878266302773
-1.133862428749484,0.14650193280145352
0.8346056495199549,0.5906431040910621
-1.128383090183766,0.4685042427037357
-0.7864007419043986,0.20693831220316694
1.0738692417207694,0.5623194435370457
-0.9920499265719628,0.0554634513715937
0.9985451010312917,0.8550068844412048
-1.0027908920905866,0.29174081273652597
1.0973533124418595,0.7945050159407184
1.3939809690653782,0.7294659048281352
1.3377316460086421,0.8502251066848815
-0.8218031185794937,0.19896549369749872
-0.5915963087052792,0.027306869957058666
-1.3126252189489707,0.18710294118729787
-0.6571171525637193,0.028859064488084507
-0.8379801025411855,0.3823423478647108
0.9753859850524661,0.8081910740209775
0.919704387928718,0.7170866835068157
0.8189173632041657,0.6166516515021584
-1.032280070133211,0.1728065852643259
0.8149649645440179,0.8249502511624349
-0.9299813553820337,0.48152294227213344
1.0741397026702924,0.7120577684707176
0.9795518310155428,0.9622721723176837
0.8329060403740491,0.5990433638038714
-0.992512819834826,0.2654467642748082
-0.905223729636623,0.26209488700599703
0.8267854727149722,0.7912661088313927
1.1388564183324463,0.5943308579419951
-0.7590610254229757,0.4408899967383837
1.3167657837710054,0.6653711780744098
0.9872715292423632,0.8665452890004385
0.980941415715449,0.8717665299977291
-0.8790039244443175,0.21820288757036654
0.943080885588719,0.8877924817826343
-1.1787334810589272,0.05542345381168001
0.9750613069402595,0.8215141985487048
0.6624914197558572,0.8646244139577515
-1.152255587403262,0.06660063325529286
0.9050045255701871,0.6936792916934914
1.4180392856279085,0.684809339076982
0.7592949089226216,0.5744563328035457
-0.9552309745885452,0.23672961182403718
0.641186799336988,0.866609869207686
-0.9594089787599572,0.25966872878420544
-0.829549486535681,0.42480392636885633
1.0367799478825965,0.990058429829674
-0.9699692697605549,0.01423506385060691
-0.8952716094775444,0.17548808079677858
1.0687148248603198,0.7792134995803213
-0.9819553013004243,0.24417480110232714
-0.7720401066754484,0.38535233513261835
-0.773412084511666,0.028560389453434976
0.5456034753843524,0.5246092038626899
0.6337133752954366,0.9810439936736636
1.1039458224887657,0.9867140458967709
0.9423038153005864,0.7552612658449895
0.8395715247433265,0.7577023375244296
0.7693383778530529,0.6827469923628426
-0.45492028253887534,0.13483212088817953
-0.8350898324857787,0.48391792417891377
0.9611405580847725,0.5601305901338947
1.0791661057870037,0.585186203632353
-0.6821563310149815,0.4287101708719132
1.0294462112802856,0.7864662934106936
-1.0480660609048684,0.33541807313442173
0.5191217481787386,0.8431988132970087
-1.2524384267001385,0.00916430253608258
-0.9451316720845327,0.4507599814797082
-0.8099570792205916,0.17969748621938197
-0.5582507641836187,0.22119535398171164
-0.2732470105466889,0.4893684815769447
1.1112458394290323,0.7697683857506484
-1.0858922136182823,0.0013688675359021518
1.0069851694429466,0.6813236041441196
-1.0956410220084907,0.3294542865705239
-1.1689079050420619,0.05203695589540924
-0.924145585333929,0.2818907677469572
-0.9605087388100011,0.15122313830570933
1.2959163812233565,0.5796472388811683
-0.8717184000757836,0.16155654906903516
-1.008236607096285,0.43793910640694467
1.1523868648778373,0.7338835270368868
1.0864717676336675,0.7702076902789393
1.068139683496943,0.8293758933240026
1.2586590214696798,0.9720305002111366
1.3104153063778832,0.9470815065409371
0.9756917975237052,0.9517575474718217
0.8814298337404008,0.940713629964816
-0.5391919607572992,0.4827032135513746
0.7668031206304113,0.9942400017070149
0.6654272874645748,0.6307241414032633
1.2174283055434623,0.6327472322870259
-0.8448753225369785,0.4421020780159495
-0.9977140756851935,0.1510260054406124
-1.038440856929425,0.43267628261204627
0.7633978720976736,0.9214028104519482
-0.9314542126930276,0.4771017474710135
1.1048346640811202,0.937015574785991
1.013099721675684,0.5276183386520907
0.41000921320316736,0.5074374471633316
0.8494358569863099,0.8268925910860715
-0.9371012540619347,0.4599171021192484
0.9860618311640668,0.5705145440845432
-1.5894551491553834,0.010213783839647439
0.9930112747292908,0.6253342468321322
1.0070759777330052,0.8012097627596547
-1.1362013065648677,0.04263200947761314
-0.8673091208250018,0.4381750520036809
1.056227176743683,0.527019482216311
-1.2161544242799953,0.4113291512775359
0.9331421967272853,0.5765070035935543
0.9484055782076956,0.5809431474443196
0.8714045168467723,0.5960093237466547
-0.6650590114897632,0.1545122988988218
1.2029838176203922,0.7601543729661475
-0.8578197202372658,0.4042262942548973
0.9998081584173385,0.9295119176175722
0.5810938068512407,0.7575916638393454
-0.8276956376167768,0.14255664301242754
0.9191437719276596,0.5292644237991369
-1.0058631273153646,0.008258180409319693
0.7359474673445909,0.9219861083673124
0.932057427887482,0.5915559159439105
1.148127502678197,0.6374970273901449
-0.6204575704342592,0.1918572385950703
-0.894022283503027,0.30920815993711537
1.2283727467879555,0.5386784890128765
-1.314617820061901,0.304805948382879
-0.9842304047381873,0.39766079792239595
1.2132464910684855,0.9965725511961322
-1.2323435114369068,0.005956041961456271
1.150363008202559,0.6358415675748745
1.122108012726385,0.7826442325813484
0.9065944822166363,0.732355559047794
-1.46577662269655,0.022738929964931986
1.0509964984769997,0.574379015669203
-1.000611974360054,0.04149316029627903
0.9504058591276987,0.5616623922013102
0.9018395219856361,0.8311238095946132
-1.0465996679246117,0.47427902685855206
-0.7672123385557434,0.041283932893198205
0.9415825688242289,0.6710591448736938
-0.8474164538420143,0.48156491690599446
1.1926593810063764,0.9340685630191454
-0.7214561821574876,0.4743550711732377
-1.4228332713312921,0.41399926875184434
